44616.23611	0
44616.24306	0
44616.25	0
44616.25694	0
44616.26389	0
44616.27083	0
44616.27778	0
44616.28472	0
44616.29167	0
44616.29861	0
44616.30556	0
44616.3125	0
44616.31944	0
44616.32639	0
44616.33333	0
44616.34028	0
44616.34722	0
44616.35417	0
44616.36111	0
44616.36806	0
44616.375	0
44616.38194	0
44616.38889	0
44616.39583	0
44616.40278	0
44616.40972	0
44616.41667	0
44616.42361	0
44616.43056	0
44616.4375	0
44616.44444	0
44616.45139	0
44616.45833	0
44616.46528	0
44616.47222	0
44616.47917	0
44616.48611	0
44616.49306	0
44616.5	0
44616.50694	0
44616.51389	0
44616.52083	0
44616.52778	0
44616.53472	0
44616.54167	0
44616.54861	0
44616.55556	0
44616.5625	0
44616.56944	0
44616.57639	0
44616.58333	0
44616.59028	0
44616.59722	0
44616.60417	0
44616.61111	0
44616.61806	0
44616.625	0
44616.63194	0
44616.63889	0
44616.64583	0
44616.65278	0
44616.65972	0
44616.66667	0
44616.67361	0
44616.68056	0
44616.6875	0
44616.69444	0
44616.70139	0
44616.70833	0
44616.71528	0
44616.72222	0
44616.72917	0
44616.73611	0
44616.74306	0
44616.75	0
44616.75694	0
44616.76389	0
44616.77083	0
44616.77778	0
44616.78472	0
44616.79167	0
44616.79861	0
44616.80556	0
44616.8125	0
44616.81944	0
44616.82639	0
44616.83333	0
44616.84028	0
44616.84722	0
44616.85417	0
44616.86111	1.6
44616.86806	0.5
44616.875	0.1
44616.88194	0
44616.88889	0
44616.89583	0
44616.90278	0
44616.90972	0
44616.91667	0
44616.92361	0
44616.93056	0
44616.9375	0
44616.94444	0
44616.95139	0
44616.95833	0
44616.96528	0.1
44616.97222	0
44616.97917	0
44616.98611	0
44616.99306	0
44617	0
44617.00694	0
44617.01389	0
44617.02083	0.2
44617.02778	0
44617.03472	0
44617.04167	0
44617.04861	0
44617.05556	0.1
44617.0625	0.3
44617.06944	0
44617.07639	0
44617.08333	0
44617.09028	0.1
44617.09722	0
44617.10417	0
44617.11111	0
44617.11806	0
44617.125	0
44617.13194	0.1
44617.13889	0.1
44617.14583	0
44617.15278	0
44617.15972	0
44617.16667	0
44617.17361	0
44617.18056	0
44617.1875	0
44617.19444	0
44617.20139	0
44617.20833	0
44617.21528	0
44617.22222	0
44617.22917	0
44617.23611	0
44617.24306	0
44617.25	0
44617.25694	0
44617.26389	0
44617.27083	0
44617.27778	0
44617.28472	0
44617.29167	0
44617.29861	0
44617.30556	0
44617.3125	0
44617.31944	0
44617.32639	0
44617.33333	0
44617.34028	0
44617.34722	0
44617.35417	0
44617.36111	0
44617.36806	0
44617.375	0
44617.38194	0
44617.38889	0
44617.39583	0
44617.40278	0
44617.40972	0.1
44617.41667	0
44617.42361	1.8
44617.43056	0.3
44617.4375	0.8
44617.44444	0.4
44617.45139	0
44617.45833	0
44617.46528	0.2
44617.47222	0
44617.47917	0
44617.48611	0
44617.49306	0
44617.5	0.2
44617.50694	0
44617.51389	0
44617.52083	0
44617.52778	0
44617.53472	0
44617.54167	0
44617.54861	0
44617.55556	0.1
44617.5625	1.6
44617.56944	1.2
44617.57639	0.9
44617.58333	0
44617.59028	0
44617.59722	0
44617.60417	0
44617.61111	0
44617.61806	0
44617.625	0.3
44617.63194	0
44617.63889	0
44617.64583	0
44617.65278	0
44617.65972	0
44617.66667	0
44617.67361	0
44617.68056	0
44617.6875	0
44617.69444	0
44617.70139	0
44617.70833	0
44617.71528	0
44617.72222	0
44617.72917	0
44617.73611	0
44617.74306	0
44617.75	0
44617.75694	0
44617.76389	0
44617.77083	0
44617.77778	0
44617.78472	0
44617.79167	0
44617.79861	0
44617.80556	0
44617.8125	0
44617.81944	0
44617.82639	0
44617.83333	0
44617.84028	0
44617.84722	0
44617.85417	0.8
44617.86111	0.3
44617.86806	0
44617.875	0
44617.88194	0
44617.88889	0.1
44617.89583	0.1
44617.90278	0
44617.90972	0
44617.91667	0
44617.92361	0
44617.93056	0
44617.9375	0
44617.94444	0
44617.95139	0
44617.95833	0
44617.96528	0
44617.97222	0
44617.97917	0
44617.98611	0
44617.99306	0
44618	0
44618.00694	0
44618.01389	0
44618.02083	0
44618.02778	0
44618.03472	0
44618.04167	0
44618.04861	0
44618.05556	0
44618.0625	0
44618.06944	0
44618.07639	0
44618.08333	0
44618.09028	0
44618.09722	0
44618.10417	0
44618.11111	0
44618.11806	0
44618.125	0
44618.13194	0
44618.13889	0
44618.14583	0
44618.15278	0
44618.15972	0
44618.16667	0
44618.17361	0
44618.18056	0
44618.1875	0
44618.19444	0
44618.20139	0
44618.20833	0
44618.21528	0
44618.22222	0
44618.22917	0.2
44618.23611	0
44618.24306	0
44618.25	0
44618.25694	0
44618.26389	0
44618.27083	0
44618.27778	0
44618.28472	0
44618.29167	0
44618.29861	0
44618.30556	0
44618.3125	0
44618.31944	0.1
44618.32639	0.1
44618.33333	0.1
44618.34028	0.3
44618.34722	0
44618.35417	0
44618.36111	0
44618.36806	0
44618.375	0
44618.38194	0
44618.38889	0
44618.39583	0
44618.40278	0
44618.40972	0
44618.41667	0
44618.42361	0
44618.43056	0
44618.4375	0
44618.44444	0
44618.45139	0
44618.45833	0
44618.46528	0
44618.47222	0
44618.47917	0
44618.48611	0
44618.49306	0
44618.5	0
44618.50694	0
44618.51389	0
44618.52083	0
44618.52778	0
44618.53472	0
44618.54167	0
44618.54861	0
44618.55556	0
44618.5625	0
44618.56944	0
44618.57639	0
44618.58333	0
44618.59028	0
44618.59722	0
44618.60417	0
44618.61111	0.1
44618.61806	0.1
44618.625	0.5
44618.63194	0.1
44618.63889	0
44618.64583	0
44618.65278	0
44618.65972	0
44618.66667	0
44618.67361	0
44618.68056	0
44618.6875	0
44618.69444	0
44618.70139	0
44618.70833	0
44618.71528	0
44618.72222	0
44618.72917	0
44618.73611	0
44618.74306	0
44618.75	0
44618.75694	0
44618.76389	0
44618.77083	0
44618.77778	0
44618.78472	0
44618.79167	0
44618.79861	0
44618.80556	0
44618.8125	0
44618.81944	0
44618.82639	0
44618.83333	0
44618.84028	0
44618.84722	0
44618.85417	0
44618.86111	0
44618.86806	0
44618.875	0
44618.88194	0
44618.88889	0
44618.89583	0
44618.90278	0
44618.90972	0
44618.91667	0
44618.92361	0
44618.93056	0
44618.9375	0
44618.94444	0
44618.95139	0
44618.95833	0
44618.96528	0
44618.97222	0
44618.97917	0
44618.98611	0
44618.99306	0
44619	0
44619.00694	0
44619.01389	0
44619.02083	0
44619.02778	0
44619.03472	0
44619.04167	0
44619.04861	0
44619.05556	0
44619.0625	0
44619.06944	0
44619.07639	0
44619.08333	0
44619.09028	0
44619.09722	0
44619.10417	0
44619.11111	0
44619.11806	0
44619.125	0
44619.13194	0
44619.13889	0
44619.14583	0
44619.15278	0
44619.15972	0
44619.16667	0
44619.17361	0
44619.18056	0
44619.1875	0
44619.19444	0
44619.20139	0
44619.20833	0
44619.21528	0
44619.22222	0
44619.22917	0
44619.23611	0
44619.24306	0
44619.25	0
44619.25694	0
44619.26389	0
44619.27083	0
44619.27778	0
44619.28472	0
44619.29167	0
44619.29861	0
44619.30556	0
44619.3125	0
44619.31944	0
44619.32639	0
44619.33333	0
44619.34028	0
44619.34722	0
44619.35417	0
44619.36111	0
44619.36806	0
44619.375	0
44619.38194	0
44619.38889	0
44619.39583	0
44619.40278	0
44619.40972	0
44619.41667	0
44619.42361	0
44619.43056	0
44619.4375	0
44619.44444	0
44619.45139	0
44619.45833	0
44619.46528	0
44619.47222	0
44619.47917	0
44619.48611	0
44619.49306	0
44619.5	0
44619.50694	0
44619.51389	0
44619.52083	0
44619.52778	0
44619.53472	0
44619.54167	0
44619.54861	0
44619.55556	0
44619.5625	0
44619.56944	0
44619.57639	0
44619.58333	0
44619.59028	0
44619.59722	0
44619.60417	0
44619.61111	0
44619.61806	0
44619.625	0
44619.63194	0
44619.63889	0
44619.64583	0
44619.65278	0
44619.65972	0
44619.66667	0
44619.67361	0
44619.68056	0
44619.6875	0
44619.69444	0
44619.70139	0
44619.70833	0
44619.71528	0
44619.72222	0
44619.72917	0
44619.73611	0
44619.74306	0
44619.75	0
44619.75694	0
44619.76389	0
44619.77083	0
44619.77778	0
44619.78472	0
44619.79167	0
44619.79861	0
44619.80556	0
44619.8125	0
44619.81944	0
44619.82639	0
44619.83333	0
44619.84028	0
44619.84722	0
44619.85417	0
44619.86111	0
44619.86806	0
44619.875	0
44619.88194	0
44619.88889	0
44619.89583	0
44619.90278	0
44619.90972	0
44619.91667	0
44619.92361	0
44619.93056	0
44619.9375	0
44619.94444	0
44619.95139	0
44619.95833	0
44619.96528	0
44619.97222	0
44619.97917	0
44619.98611	0
44619.99306	0
